i,box_h,pred,conf,illegible,face_px_det,face_px_geo,anchor,face,face_usable
1111,108.0,-1,0.6854,True,46.0,12.0,False,True,False
1112,1014.0,-1,0.7507,True,0.0,112.66666666666666,False,False,False
1113,110.0,4,0.5004,False,0.0,12.222222222222221,False,False,False
1114,108.0,4,0.7108,False,0.0,12.0,True,False,False
1115,113.0,-1,0.409,True,0.0,12.555555555555555,False,False,False
1116,100.0,14,0.1928,False,0.0,11.11111111111111,False,False,False
1117,105.0,29,0.8567,False,0.0,11.666666666666666,True,False,False
1118,100.0,29,0.4847,False,0.0,11.11111111111111,False,False,False
1119,107.0,29,0.8205,False,0.0,11.888888888888888,True,False,False
1120,108.0,10,0.3117,False,0.0,12.0,False,False,False
1121,101.0,20,0.5601,False,0.0,11.222222222222221,False,False,False
1122,156.0,20,0.6253,False,0.0,17.333333333333332,False,False,False
1123,102.0,20,0.7023,False,0.0,11.333333333333332,True,False,False
1124,102.0,-1,0.9285,True,0.0,11.333333333333332,False,False,False
1125,111.0,23,0.1498,False,0.0,12.333333333333332,False,False,False
1126,132.0,-1,0.3444,True,0.0,14.666666666666666,False,False,False
1127,147.0,11,0.7946,False,0.0,16.333333333333332,True,False,False
1128,114.0,23,0.3379,False,0.0,12.666666666666666,False,False,False
1129,160.0,20,0.5223,False,0.0,17.77777777777778,False,False,False
1130,159.0,11,0.5496,False,0.0,17.666666666666664,False,False,False
1131,100.0,23,0.3118,False,0.0,11.11111111111111,False,False,False
1132,108.0,10,0.1864,False,0.0,12.0,False,False,False
1133,102.0,-1,0.938,True,0.0,11.333333333333332,False,False,False
1134,101.0,23,0.3287,False,0.0,11.222222222222221,False,False,False
1135,134.0,10,0.7833,False,0.0,14.888888888888888,True,False,False
1136,100.0,10,0.6588,False,0.0,11.11111111111111,False,False,False
1137,111.0,20,0.5007,False,0.0,12.333333333333332,False,False,False
1138,111.0,24,0.518,False,0.0,12.333333333333332,False,False,False
1139,106.0,20,0.4836,False,0.0,11.777777777777777,False,False,False
1140,110.0,-1,0.4017,True,0.0,12.222222222222221,False,False,False
1141,106.0,29,0.4495,False,0.0,11.777777777777777,False,False,False
1142,136.0,11,0.8929,False,0.0,15.11111111111111,True,False,False
1143,100.0,23,0.7075,False,0.0,11.11111111111111,True,False,False
1144,101.0,10,0.5896,False,0.0,11.222222222222221,False,False,False
1145,104.0,20,0.2729,False,0.0,11.555555555555555,False,False,False
1146,134.0,20,0.6734,False,0.0,14.888888888888888,False,False,False
1147,111.0,-1,0.6424,True,0.0,12.333333333333332,False,False,False
1148,101.0,29,0.4057,False,0.0,11.222222222222221,False,False,False
1149,124.0,11,0.5694,False,0.0,13.777777777777777,False,False,False
1150,100.0,-1,0.9473,True,0.0,11.11111111111111,False,False,False
1151,101.0,23,0.7742,False,0.0,11.222222222222221,True,False,False
1152,109.0,9,0.2598,False,0.0,12.11111111111111,False,False,False
1153,137.0,20,0.5515,False,0.0,15.222222222222221,False,False,False
1154,107.0,10,0.5658,False,0.0,11.888888888888888,False,False,False
1155,126.0,10,0.4022,False,0.0,14.0,False,False,False
1156,105.0,-1,0.9325,True,0.0,11.666666666666666,False,False,False
1157,108.0,23,0.7975,False,0.0,12.0,True,False,False
1158,101.0,10,0.6242,False,0.0,11.222222222222221,False,False,False
1159,103.0,-1,0.5539,True,0.0,11.444444444444445,False,False,False
1160,125.0,10,0.4622,False,0.0,13.888888888888888,False,False,False
1161,144.0,20,0.6236,False,0.0,16.0,False,False,False
1162,103.0,29,0.2975,False,15.0,11.444444444444445,False,True,False
1163,108.0,-1,0.5065,True,0.0,12.0,False,False,False
1164,105.0,20,0.2013,False,0.0,11.666666666666666,False,False,False
1165,130.0,11,0.7724,False,0.0,14.444444444444443,True,False,False
1166,125.0,10,0.7504,False,0.0,13.888888888888888,True,False,False
1167,114.0,-1,0.6627,True,0.0,12.666666666666666,False,False,False
1168,112.0,10,0.5446,False,0.0,12.444444444444443,False,False,False
1169,105.0,20,0.2938,False,0.0,11.666666666666666,False,False,False
1170,145.0,24,0.4691,False,0.0,16.11111111111111,False,False,False
1171,104.0,23,0.589,False,0.0,11.555555555555555,False,False,False
1172,137.0,24,0.5023,False,0.0,15.222222222222221,False,False,False
1173,125.0,10,0.5846,False,0.0,13.888888888888888,False,False,False
1174,122.0,10,0.1412,False,0.0,13.555555555555555,False,False,False
1175,107.0,9,0.2512,False,0.0,11.888888888888888,False,False,False
1176,110.0,29,0.5718,False,0.0,12.222222222222221,False,False,False
1177,105.0,24,0.1461,False,0.0,11.666666666666666,False,False,False
1178,101.0,10,0.2727,False,0.0,11.222222222222221,False,False,False
1179,115.0,11,0.1923,False,0.0,12.777777777777777,False,False,False
1180,111.0,4,0.2532,False,0.0,12.333333333333332,False,False,False
1181,111.0,24,0.3555,False,0.0,12.333333333333332,False,False,False
1182,132.0,36,0.3028,False,0.0,14.666666666666666,False,False,False
1183,116.0,20,0.4682,False,0.0,12.888888888888888,False,False,False
1184,101.0,20,0.1935,False,0.0,11.222222222222221,False,False,False
1185,107.0,10,0.5839,False,0.0,11.888888888888888,False,False,False
1186,130.0,23,0.1895,False,0.0,14.444444444444443,False,False,False
1187,118.0,24,0.6753,False,0.0,13.11111111111111,False,False,False
1188,108.0,29,0.7032,False,0.0,12.0,True,False,False
1189,102.0,10,0.3773,False,0.0,11.333333333333332,False,False,False
1190,105.0,20,0.6967,False,0.0,11.666666666666666,False,False,False
1191,127.0,24,0.5418,False,0.0,14.11111111111111,False,False,False
1192,104.0,20,0.3336,False,0.0,11.555555555555555,False,False,False
1193,115.0,24,0.2266,False,0.0,12.777777777777777,False,False,False
1194,100.0,29,0.675,False,0.0,11.11111111111111,False,False,False
1195,117.0,20,0.9035,False,0.0,13.0,True,False,False
1196,134.0,23,0.3103,False,0.0,14.888888888888888,False,False,False
1197,133.0,10,0.3292,False,0.0,14.777777777777777,False,False,False
1198,122.0,-1,0.1096,True,0.0,13.555555555555555,False,False,False
1199,128.0,-1,0.6434,True,0.0,14.222222222222221,False,False,False
1200,108.0,33,0.4392,False,0.0,12.0,False,False,False
1201,127.0,24,0.4438,False,0.0,14.11111111111111,False,False,False
1202,159.0,8,0.9118,False,0.0,17.666666666666664,True,False,False
1203,131.0,6,0.172,False,0.0,14.555555555555555,False,False,False
1204,101.0,-1,0.2794,True,0.0,11.222222222222221,False,False,False
1205,107.0,20,0.1487,False,0.0,11.888888888888888,False,False,False
1206,140.0,10,0.5305,False,0.0,15.555555555555555,False,False,False
1207,128.0,36,0.88,False,0.0,14.222222222222221,True,False,False
1208,103.0,29,0.4435,False,0.0,11.444444444444445,False,False,False
1209,143.0,24,0.3736,False,0.0,15.888888888888888,False,False,False
1210,135.0,11,0.1302,False,0.0,15.0,False,False,False
1211,154.0,8,0.9073,False,0.0,17.11111111111111,True,False,False
1212,105.0,29,0.4887,False,0.0,11.666666666666666,False,False,False
1213,128.0,10,0.2207,False,0.0,14.222222222222221,False,False,False
1214,143.0,8,0.8437,False,0.0,15.888888888888888,True,False,False
1215,106.0,29,0.9166,False,0.0,11.777777777777777,True,False,False
1216,132.0,10,0.2862,False,0.0,14.666666666666666,False,False,False
1217,138.0,20,0.5171,False,0.0,15.333333333333332,False,False,False
1218,116.0,36,0.4701,False,0.0,12.888888888888888,False,False,False
1219,111.0,29,0.6092,False,0.0,12.333333333333332,False,False,False
1220,133.0,8,0.4109,False,0.0,14.777777777777777,False,False,False
1221,107.0,11,0.5742,False,0.0,11.888888888888888,False,False,False
1222,123.0,10,0.6465,False,0.0,13.666666666666666,False,False,False
1223,125.0,11,0.3473,False,0.0,13.888888888888888,False,False,False
1224,103.0,29,0.7641,False,0.0,11.444444444444445,True,False,False
1225,138.0,33,0.4096,False,0.0,15.333333333333332,False,False,False
1226,102.0,-1,0.389,True,0.0,11.333333333333332,False,False,False
1227,111.0,29,0.2837,False,0.0,12.333333333333332,False,False,False
1228,115.0,33,0.2063,False,0.0,12.777777777777777,False,False,False
1229,110.0,36,0.1557,False,18.333333333333332,12.222222222222221,False,True,False
1230,121.0,11,0.4453,False,0.0,13.444444444444443,False,False,False
1231,106.0,23,0.3369,False,0.0,11.777777777777777,False,False,False
1232,106.0,29,0.784,False,23.333333333333332,11.777777777777777,True,True,False
1233,100.0,5,0.2134,False,0.0,11.11111111111111,False,False,False
1234,103.0,20,0.5079,False,0.0,11.444444444444445,False,False,False
1235,104.0,30,0.2868,False,0.0,11.555555555555555,False,False,False
1236,105.0,29,0.8891,False,0.0,11.666666666666666,True,False,False
1237,106.0,10,0.3603,False,0.0,11.777777777777777,False,False,False
1238,115.0,8,0.4837,False,0.0,12.777777777777777,False,False,False
1239,105.0,23,0.2259,False,0.0,11.666666666666666,False,False,False
1240,115.0,20,0.3607,False,0.0,12.777777777777777,False,False,False
1241,135.0,-1,0.4267,True,0.0,15.0,False,False,False
1242,124.0,10,0.5182,False,0.0,13.777777777777777,False,False,False
1243,125.0,8,0.8205,False,0.0,13.888888888888888,True,False,False
1244,110.0,23,0.2502,False,0.0,12.222222222222221,False,False,False
1245,101.0,-1,0.3573,True,0.0,11.222222222222221,False,False,False
1246,122.0,20,0.353,False,0.0,13.555555555555555,False,False,False
1247,123.0,10,0.3551,False,0.0,13.666666666666666,False,False,False
1248,108.0,20,0.7113,False,17.333333333333332,12.0,True,True,False
1249,120.0,8,0.6901,False,0.0,13.333333333333332,False,False,False
1250,121.0,11,0.5956,False,18.333333333333332,13.444444444444443,False,True,False
1251,102.0,11,0.8634,False,0.0,11.333333333333332,True,False,False
1252,109.0,29,0.8461,False,0.0,12.11111111111111,True,False,False
1253,107.0,23,0.2606,False,16.666666666666668,11.888888888888888,False,True,False
1254,102.0,10,0.2144,False,0.0,11.333333333333332,False,False,False
1255,109.0,20,0.5671,False,0.0,12.11111111111111,False,False,False
1256,124.0,20,0.8939,False,17.333333333333332,13.777777777777777,True,True,False
1257,102.0,11,0.2722,False,0.0,11.333333333333332,False,False,False
1258,103.0,11,0.1534,False,0.0,11.444444444444445,False,False,False
1259,128.0,20,0.6778,False,0.0,14.222222222222221,False,False,False
1260,107.0,29,0.8168,False,0.0,11.888888888888888,True,False,False
1261,103.0,11,0.3979,False,0.0,11.444444444444445,False,False,False
1262,110.0,29,0.8386,False,0.0,12.222222222222221,True,False,False
1263,117.0,10,0.4465,False,0.0,13.0,False,False,False
1264,117.0,20,0.8299,False,16.333333333333332,13.0,True,True,False
1265,102.0,-1,0.3248,True,0.0,11.333333333333332,False,False,False
1266,157.0,8,0.4482,False,15.0,17.444444444444443,False,True,False
1267,106.0,31,0.1466,False,0.0,11.777777777777777,False,False,False
1268,101.0,20,0.8005,False,0.0,11.222222222222221,True,False,False
1269,106.0,29,0.8311,False,0.0,11.777777777777777,True,False,False
1270,103.0,-1,0.3886,True,0.0,11.444444444444445,False,False,False
1271,100.0,31,0.1847,False,0.0,11.11111111111111,False,False,False
1272,108.0,29,0.7537,False,15.666666666666666,12.0,True,True,False
1273,114.0,11,0.4567,False,16.333333333333332,12.666666666666666,False,True,False
1274,120.0,20,0.7901,False,16.666666666666668,13.333333333333332,True,True,False
1275,119.0,20,0.9465,False,0.0,13.222222222222221,True,False,False
1276,114.0,11,0.2661,False,16.333333333333332,12.666666666666666,False,True,False
1277,161.0,8,0.8656,False,0.0,17.88888888888889,True,False,False
1278,110.0,29,0.7877,False,0.0,12.222222222222221,True,False,False
1279,106.0,20,0.9305,False,0.0,11.777777777777777,True,False,False
1280,101.0,-1,0.5114,True,0.0,11.222222222222221,False,False,False
1281,117.0,20,0.9735,False,0.0,13.0,True,False,False
1282,118.0,29,0.2758,False,0.0,13.11111111111111,False,False,False
1283,105.0,11,0.4492,False,0.0,11.666666666666666,False,False,False
1284,101.0,11,0.6343,False,20.333333333333332,11.222222222222221,False,True,False
1285,131.0,-1,0.2678,True,0.0,14.555555555555555,False,False,False
1286,162.0,8,0.9424,False,0.0,18.0,True,False,False
1287,108.0,29,0.5421,False,0.0,12.0,False,False,False
1288,115.0,20,0.9047,False,0.0,12.777777777777777,True,False,False
1289,100.0,36,0.3323,False,0.0,11.11111111111111,False,False,False
1290,112.0,29,0.7196,False,0.0,12.444444444444443,True,False,False
1291,128.0,33,0.5971,False,0.0,14.222222222222221,False,False,False
1292,135.0,29,0.7869,False,0.0,15.0,True,False,False
1293,122.0,20,0.4793,False,16.333333333333332,13.555555555555555,False,True,False
1294,119.0,4,0.2267,False,0.0,13.222222222222221,False,False,False
1295,117.0,29,0.4705,False,0.0,13.0,False,False,False
1296,112.0,36,0.1622,False,0.0,12.444444444444443,False,False,False
1297,109.0,14,0.6868,False,0.0,12.11111111111111,False,False,False
1298,110.0,6,0.1385,False,0.0,12.222222222222221,False,False,False
1299,108.0,20,0.8047,False,0.0,12.0,True,False,False
1300,123.0,50,0.2266,False,0.0,13.666666666666666,False,False,False
1301,112.0,-1,0.4045,True,0.0,12.444444444444443,False,False,False
1302,110.0,50,0.1187,False,0.0,12.222222222222221,False,False,False
1303,111.0,20,0.6116,False,0.0,12.333333333333332,False,False,False
1304,111.0,5,0.1831,False,0.0,12.333333333333332,False,False,False
1305,103.0,11,0.2517,False,0.0,11.444444444444445,False,False,False
1306,139.0,23,0.5274,False,0.0,15.444444444444443,False,False,False
1307,121.0,16,0.2019,False,0.0,13.444444444444443,False,False,False
1308,156.0,29,0.8309,False,0.0,17.333333333333332,True,False,False
1309,109.0,5,0.3705,False,0.0,12.11111111111111,False,False,False
1310,118.0,14,0.4132,False,0.0,13.11111111111111,False,False,False
1311,117.0,28,0.1157,False,0.0,13.0,False,False,False
1312,131.0,33,0.3834,False,0.0,14.555555555555555,False,False,False
1313,117.0,-1,0.5599,True,0.0,13.0,False,False,False
1314,119.0,4,0.3149,False,0.0,13.222222222222221,False,False,False
1315,108.0,8,0.2795,False,0.0,12.0,False,False,False
1316,145.0,29,0.9887,False,0.0,16.11111111111111,True,False,False
1317,131.0,20,0.5062,False,0.0,14.555555555555555,False,False,False
1318,133.0,29,0.8126,False,0.0,14.777777777777777,True,False,False
1319,115.0,14,0.5844,False,0.0,12.777777777777777,False,False,False
1320,122.0,30,0.2443,False,0.0,13.555555555555555,False,False,False
1321,111.0,11,0.2885,False,0.0,12.333333333333332,False,False,False
1322,109.0,23,0.7404,False,0.0,12.11111111111111,True,False,False
1323,112.0,20,0.3688,False,0.0,12.444444444444443,False,False,False
1324,134.0,29,0.9522,False,0.0,14.888888888888888,True,False,False
1325,154.0,29,0.927,False,20.333333333333332,17.11111111111111,True,True,False
1326,128.0,20,0.5694,False,0.0,14.222222222222221,False,False,False
1327,113.0,30,0.175,False,0.0,12.555555555555555,False,False,False
1328,111.0,23,0.1725,False,0.0,12.333333333333332,False,False,False
1329,107.0,10,0.3208,False,0.0,11.888888888888888,False,False,False
1330,101.0,29,0.1679,False,0.0,11.222222222222221,False,False,False
1331,103.0,-1,0.3259,True,0.0,11.444444444444445,False,False,False
1332,155.0,20,0.3127,False,0.0,17.22222222222222,False,False,False
1333,106.0,-1,0.6356,True,0.0,11.777777777777777,False,False,False
1334,103.0,10,0.3821,False,0.0,11.444444444444445,False,False,False
1335,132.0,29,0.977,False,0.0,14.666666666666666,True,False,False
1336,102.0,10,0.2732,False,0.0,11.333333333333332,False,False,False
1337,130.0,20,0.1231,False,0.0,14.444444444444443,False,False,False
1338,107.0,30,0.5953,False,0.0,11.888888888888888,False,False,False
1339,116.0,23,0.2801,False,0.0,12.888888888888888,False,False,False
1340,110.0,10,0.3939,False,0.0,12.222222222222221,False,False,False
1341,100.0,-1,0.9246,True,0.0,11.11111111111111,False,False,False
1342,139.0,29,0.9468,False,0.0,15.444444444444443,True,False,False
1343,100.0,-1,0.4084,True,0.0,11.11111111111111,False,False,False
1344,106.0,10,0.2882,False,0.0,11.777777777777777,False,False,False
1345,152.0,14,0.1646,False,0.0,16.88888888888889,False,False,False
1346,131.0,29,0.9933,False,0.0,14.555555555555555,True,False,False
1347,106.0,23,0.2272,False,0.0,11.777777777777777,False,False,False
1348,115.0,30,0.4674,False,0.0,12.777777777777777,False,False,False
1349,106.0,-1,0.3276,True,0.0,11.777777777777777,False,False,False
1350,127.0,20,0.7104,False,0.0,14.11111111111111,True,False,False
1351,146.0,29,0.9947,False,0.0,16.22222222222222,True,False,False
1352,100.0,10,0.382,False,0.0,11.11111111111111,False,False,False
1353,109.0,-1,0.1918,True,0.0,12.11111111111111,False,False,False
1354,113.0,11,0.7137,False,0.0,12.555555555555555,True,False,False
1355,101.0,30,0.3522,False,0.0,11.222222222222221,False,False,False
1356,108.0,10,0.7221,False,0.0,12.0,True,False,False
1357,137.0,29,0.8438,False,0.0,15.222222222222221,True,False,False
1358,126.0,20,0.2973,False,26.333333333333332,14.0,False,True,False
1359,102.0,-1,0.5905,True,0.0,11.333333333333332,False,False,False
1360,100.0,10,0.163,False,16.0,11.11111111111111,False,True,False
1361,109.0,11,0.2741,False,0.0,12.11111111111111,False,False,False
1362,138.0,29,0.9086,False,0.0,15.333333333333332,True,False,False
1363,109.0,14,0.4416,False,0.0,12.11111111111111,False,False,False
1364,109.0,-1,0.5414,True,0.0,12.11111111111111,False,False,False
1365,102.0,10,0.7338,False,0.0,11.333333333333332,True,False,False
1366,101.0,23,0.5376,False,0.0,11.222222222222221,False,False,False
1367,119.0,-1,0.1714,True,0.0,13.222222222222221,False,False,False
1368,128.0,29,0.5967,False,0.0,14.222222222222221,False,False,False
1369,107.0,10,0.3978,False,0.0,11.888888888888888,False,False,False
